student_id,order_id,order_time,canteen,window,dish_name,category,price,quantity,amount,payment,rating
S0039,O2026020702247,2026-02-07 06:45:13,二食堂,面食窗口,热干面,主食,7.5,2,15.0,校园卡,3.9
S0472,O2026032902248,2026-03-29 07:12:07,三食堂,面食窗口,热干面,主食,7.3,1,7.3,微信,3.6
S0472,O2026032902248,2026-03-29 07:12:07,三食堂,早餐窗口,鸡蛋,主食,1.8,1,1.8,微信,3.5
S0168,O2026032402249,2026-03-24 06:18:58,二食堂,早餐窗口,鸡蛋,主食,1.6,1,1.6,支付宝,4.3
S0443,O2026031802250,2026-03-18 13:53:53,一食堂,面食窗口,热干面,主食,8.4,1,8.4,支付宝,3.4
S0443,O2026031802250,2026-03-18 13:53:53,一食堂,快餐窗口,番茄炒蛋,热菜,9.5,1,9.5,支付宝,3.8
S0184,O2026030402251,2026-03-04 13:54:15,一食堂,汤品窗口,绿豆汤,汤品,4.8,1,4.8,微信,3.4
S0340,O2026032102252,2026-03-21 11:22:38,二食堂,快餐窗口,番茄炒蛋,热菜,9.9,1,9.9,校园卡,3.6
S0340,O2026032102252,2026-03-21 11:22:38,二食堂,快餐窗口,红烧肉,热菜,13.9,1,13.9,校园卡,4.0
S0349,O2026032702253,2026-03-27 10:31:07,二食堂,快餐窗口,番茄炒蛋,热菜,10.6,2,21.2,校园卡,3.8
S0349,O2026032702253,2026-03-27 10:31:07,二食堂,特色窗口,麻辣香锅,主食,17.1,1,17.1,校园卡,4.2
S0206,O2026020402254,2026-02-04 22:47:16,一食堂,饮品窗口,可乐,饮品,4.0,2,8.0,微信,4.0
S0213,O2026022202255,2026-02-22 07:36:51,二食堂,早餐窗口,包子,主食,2.7,1,2.7,支付宝,4.3
S0213,O2026022202255,2026-02-22 07:36:51,二食堂,面食窗口,热干面,主食,7.8,1,7.8,支付宝,3.8
S0213,O2026022202255,2026-02-22 07:36:51,二食堂,早餐窗口,豆浆,饮品,1.7,1,1.7,支付宝,4.0
S0003,O2026030202256,2026-03-02 19:40:09,三食堂,快餐窗口,青椒土豆丝,热菜,8.2,1,8.2,校园卡,3.4
S0003,O2026030202256,2026-03-02 19:40:09,三食堂,小吃窗口,炸鸡排,小吃,10.8,1,10.8,校园卡,3.6
S0003,O2026031402257,2026-03-14 12:27:38,一食堂,快餐窗口,红烧肉,热菜,13.8,1,13.8,校园卡,3.9
S0299,O2026020202258,2026-02-02 21:49:02,一食堂,汤品窗口,绿豆汤,汤品,4.3,1,4.3,支付宝,3.5
S0295,O2026020302259,2026-02-03 10:52:09,二食堂,面食窗口,牛肉面,主食,13.9,2,27.8,校园卡,4.0
S0064,O2026032502260,2026-03-25 18:33:06,一食堂,汤品窗口,绿豆汤,汤品,4.4,1,4.4,微信,3.7
S0042,O2026032002261,2026-03-20 12:12:37,一食堂,饮品窗口,奶茶,饮品,10.8,1,10.8,微信,4.1
S0222,O2026022202262,2026-02-22 16:56:24,一食堂,盖饭窗口,黄焖鸡米饭,主食,15.9,1,15.9,校园卡,3.8
S0222,O2026022202262,2026-02-22 16:56:24,一食堂,汤品窗口,紫菜蛋花汤,汤品,3.4,1,3.4,校园卡,4.3
S0222,O2026022202262,2026-02-22 16:56:24,一食堂,面食窗口,牛肉面,主食,14.0,1,14.0,校园卡,4.0
S0366,O2026040502263,2026-04-05 13:30:44,一食堂,盖饭窗口,黄焖鸡米饭,主食,15.9,1,15.9,校园卡,4.3
S0111,O2026022202264,2026-02-22 12:47:50,一食堂,快餐窗口,红烧肉,热菜,14.1,1,14.1,微信,3.4
S0181,O2026031802265,2026-03-18 08:36:16,二食堂,早餐窗口,包子,主食,2.6,1,2.6,微信,3.9
S0181,O2026031802265,2026-03-18 08:36:16,二食堂,早餐窗口,豆浆,饮品,1.8,1,1.8,微信,4.3
S0136,O2026033102266,2026-03-31 12:15:27,二食堂,汤品窗口,绿豆汤,汤品,5.2,1,5.2,校园卡,4.2
S0224,O2026021802267,2026-02-18 12:18:36,一食堂,饮品窗口,奶茶,饮品,10.4,1,10.4,校园卡,4.4
S0259,O2026031202268,2026-03-12 12:04:10,一食堂,特色窗口,麻辣香锅,主食,17.9,1,17.9,校园卡,3.9
S0259,O2026031202268,2026-03-12 12:04:10,一食堂,盖饭窗口,黄焖鸡米饭,主食,16.0,1,16.0,校园卡,3.8
S0259,O2026031202268,2026-03-12 12:04:10,一食堂,面食窗口,牛肉面,主食,13.8,1,13.8,校园卡,4.1
S0214,O2026031702269,2026-03-17 08:09:24,二食堂,面食窗口,热干面,主食,8.4,1,8.4,微信,4.3
S0214,O2026031702269,2026-03-17 08:09:24,二食堂,早餐窗口,豆浆,饮品,2.5,2,5.0,微信,5.0
S0107,O2026030102270,2026-03-01 20:27:28,三食堂,汤品窗口,绿豆汤,汤品,4.9,1,4.9,支付宝,4.7
S0419,O2026032902271,2026-03-29 07:10:50,三食堂,早餐窗口,包子,主食,2.7,2,5.4,校园卡,3.6
S0013,O2026032502272,2026-03-25 18:59:27,三食堂,快餐窗口,红烧肉,热菜,13.5,1,13.5,校园卡,4.6
S0013,O2026032502272,2026-03-25 18:59:27,三食堂,快餐窗口,番茄炒蛋,热菜,10.0,1,10.0,校园卡,3.9
S0046,O2026040802273,2026-04-08 11:55:38,二食堂,面食窗口,热干面,主食,8.0,1,8.0,校园卡,3.5
S0265,O2026020102274,2026-02-01 13:19:00,二食堂,汤品窗口,紫菜蛋花汤,汤品,3.7,1,3.7,校园卡,3.4
S0265,O2026020102274,2026-02-01 13:19:00,二食堂,特色窗口,麻辣香锅,主食,18.2,1,18.2,校园卡,4.4
S0358,O2026030102275,2026-03-01 07:37:27,二食堂,早餐窗口,鸡蛋,主食,2.4,1,2.4,校园卡,4.1
S0444,O2026021502276,2026-02-15 12:44:40,二食堂,汤品窗口,紫菜蛋花汤,汤品,3.3,1,3.3,微信,3.6
S0277,O2026020602277,2026-02-06 07:01:05,一食堂,早餐窗口,包子,主食,1.9,1,1.9,校园卡,3.5
S0188,O2026041602278,2026-04-16 11:17:03,二食堂,特色窗口,麻辣香锅,主食,18.4,1,18.4,校园卡,4.6
S0137,O2026040802279,2026-04-08 08:03:36,二食堂,早餐窗口,包子,主食,2.2,1,2.2,支付宝,4.5
S0028,O2026021202280,2026-02-12 12:01:01,一食堂,面食窗口,牛肉面,主食,14.4,1,14.4,微信,4.2
S0213,O2026030602281,2026-03-06 18:25:40,一食堂,快餐窗口,青椒土豆丝,热菜,8.1,1,8.1,校园卡,4.0
S0213,O2026030602281,2026-03-06 18:25:40,一食堂,面食窗口,牛肉面,主食,13.3,1,13.3,校园卡,3.5
S0331,O2026030202282,2026-03-02 16:24:14,三食堂,小吃窗口,炸鸡排,小吃,11.0,1,11.0,校园卡,4.3
S0331,O2026030202282,2026-03-02 16:24:14,三食堂,汤品窗口,绿豆汤,汤品,4.3,1,4.3,校园卡,4.4
S0114,O2026033002283,2026-03-30 09:25:42,二食堂,早餐窗口,鸡蛋,主食,2.0,1,2.0,微信,3.6
S0228,O2026021002284,2026-02-10 12:04:17,二食堂,面食窗口,牛肉面,主食,13.5,1,13.5,校园卡,4.5
S0269,O2026022602285,2026-02-26 17:48:01,一食堂,轻食窗口,水果沙拉,轻食,11.8,1,11.8,支付宝,3.0
S0269,O2026022602285,2026-02-26 17:48:01,一食堂,汤品窗口,紫菜蛋花汤,汤品,4.3,1,4.3,支付宝,3.6
S0458,O2026031802286,2026-03-18 13:08:39,一食堂,饮品窗口,奶茶,饮品,10.6,1,10.6,校园卡,3.7
S0458,O2026031802286,2026-03-18 13:08:39,一食堂,汤品窗口,紫菜蛋花汤,汤品,3.2,1,3.2,校园卡,4.0
S0033,O2026030302287,2026-03-03 10:21:47,三食堂,饮品窗口,可乐,饮品,3.5,1,3.5,微信,3.8
S0309,O2026032102288,2026-03-21 21:44:41,一食堂,饮品窗口,可乐,饮品,4.0,1,4.0,校园卡,4.1
S0309,O2026032102288,2026-03-21 21:44:41,一食堂,夜宵窗口,炒饭,主食,11.4,2,22.8,校园卡,3.8
S0309,O2026032102288,2026-03-21 21:44:41,一食堂,小吃窗口,炸鸡排,小吃,10.8,1,10.8,校园卡,4.3
S0412,O2026021302289,2026-02-13 08:53:57,一食堂,早餐窗口,包子,主食,2.1,1,2.1,校园卡,4.5
S0444,O2026021702290,2026-02-17 20:48:49,一食堂,汤品窗口,绿豆汤,汤品,4.8,1,4.8,支付宝,4.0
S0444,O2026021702290,2026-02-17 20:48:49,一食堂,夜宵窗口,炒饭,主食,12.1,1,12.1,支付宝,4.0
S0032,O2026032402291,2026-03-24 09:49:08,一食堂,早餐窗口,包子,主食,2.6,1,2.6,支付宝,4.5
S0032,O2026032402291,2026-03-24 09:49:08,一食堂,面食窗口,热干面,主食,7.1,1,7.1,支付宝,4.0
S0032,O2026032402291,2026-03-24 09:49:08,一食堂,早餐窗口,豆浆,饮品,2.5,1,2.5,支付宝,3.9
S0203,O2026032102292,2026-03-21 18:50:07,一食堂,快餐窗口,红烧肉,热菜,13.9,1,13.9,校园卡,4.2
S0203,O2026032102292,2026-03-21 18:50:07,一食堂,小吃窗口,炸鸡排,小吃,11.0,1,11.0,校园卡,4.1
S0203,O2026032102292,2026-03-21 18:50:07,一食堂,面食窗口,牛肉面,主食,14.4,1,14.4,校园卡,4.0
S0248,O2026022602293,2026-02-26 08:23:47,二食堂,早餐窗口,鸡蛋,主食,1.4,1,1.4,支付宝,3.8
S0175,O2026031202294,2026-03-12 19:44:16,三食堂,轻食窗口,水果沙拉,轻食,11.7,1,11.7,校园卡,3.6
S0163,O2026030302295,2026-03-03 11:38:43,一食堂,汤品窗口,绿豆汤,汤品,4.7,1,4.7,微信,4.0
S0163,O2026030302295,2026-03-03 11:38:43,一食堂,面食窗口,牛肉面,主食,13.9,2,27.8,微信,4.5
S0163,O2026030302295,2026-03-03 11:38:43,一食堂,特色窗口,麻辣香锅,主食,17.6,1,17.6,微信,3.3
S0084,O2026030602296,2026-03-06 11:14:04,一食堂,轻食窗口,水果沙拉,轻食,12.4,1,12.4,支付宝,3.3
S0084,O2026030602296,2026-03-06 11:14:04,一食堂,快餐窗口,青椒土豆丝,热菜,7.7,2,15.4,支付宝,3.5
S0364,O2026031102297,2026-03-11 11:48:17,一食堂,快餐窗口,青椒土豆丝,热菜,8.1,1,8.1,校园卡,3.8
S0364,O2026031102297,2026-03-11 11:48:17,一食堂,盖饭窗口,黄焖鸡米饭,主食,16.2,1,16.2,校园卡,3.8
S0432,O2026021302298,2026-02-13 18:48:44,三食堂,汤品窗口,紫菜蛋花汤,汤品,3.5,1,3.5,校园卡,4.3
S0083,O2026040102299,2026-04-01 12:18:35,一食堂,快餐窗口,青椒土豆丝,热菜,8.3,1,8.3,校园卡,3.9
S0083,O2026040102299,2026-04-01 12:18:35,一食堂,面食窗口,牛肉面,主食,14.4,1,14.4,校园卡,4.3
S0449,O2026040302300,2026-04-03 09:50:48,一食堂,面食窗口,热干面,主食,8.1,1,8.1,支付宝,3.5
S0211,O2026032602301,2026-03-26 12:50:31,二食堂,面食窗口,牛肉面,主食,14.3,1,14.3,微信,3.9
S0045,O2026040502302,2026-04-05 12:56:29,三食堂,饮品窗口,奶茶,饮品,9.7,1,9.7,校园卡,3.1
S0151,O2026022602303,2026-02-26 16:03:06,二食堂,汤品窗口,绿豆汤,汤品,4.7,1,4.7,支付宝,3.1
S0394,O2026021102304,2026-02-11 08:27:04,三食堂,面食窗口,热干面,主食,9.0,1,9.0,微信,3.4
S0425,O2026041102305,2026-04-11 19:51:20,一食堂,快餐窗口,红烧肉,热菜,14.2,1,14.2,校园卡,4.1
S0175,O2026041102306,2026-04-11 09:14:21,二食堂,面食窗口,热干面,主食,8.0,1,8.0,微信,3.4
S0175,O2026041102306,2026-04-11 09:14:21,二食堂,早餐窗口,鸡蛋,主食,1.8,1,1.8,微信,4.7
S0348,O2026032702307,2026-03-27 22:01:15,一食堂,汤品窗口,绿豆汤,汤品,4.5,1,4.5,支付宝,3.9
S0006,O2026030102308,2026-03-01 22:54:37,二食堂,汤品窗口,绿豆汤,汤品,5.2,1,5.2,校园卡,4.4
S0006,O2026030102308,2026-03-01 22:54:37,二食堂,饮品窗口,可乐,饮品,3.6,1,3.6,校园卡,4.2
S0121,O2026041302309,2026-04-13 06:51:48,一食堂,面食窗口,热干面,主食,7.9,1,7.9,支付宝,3.7
S0249,O2026030602310,2026-03-06 10:43:35,二食堂,面食窗口,牛肉面,主食,15.0,1,15.0,微信,3.9
S0249,O2026030602310,2026-03-06 10:43:35,二食堂,快餐窗口,番茄炒蛋,热菜,10.0,2,20.0,微信,4.3
S0235,O2026030902311,2026-03-09 17:42:04,一食堂,盖饭窗口,黄焖鸡米饭,主食,15.9,1,15.9,校园卡,4.0
S0285,O2026032802312,2026-03-28 07:30:53,二食堂,早餐窗口,鸡蛋,主食,2.2,2,4.4,支付宝,3.7
S0285,O2026032802312,2026-03-28 07:30:53,二食堂,早餐窗口,豆浆,饮品,1.0,1,1.0,支付宝,3.9
S0291,O2026030702313,2026-03-07 09:37:26,二食堂,早餐窗口,豆浆,饮品,2.3,1,2.3,校园卡,4.5
S0359,O2026020802314,2026-02-08 12:44:55,一食堂,快餐窗口,番茄炒蛋,热菜,9.5,1,9.5,校园卡,4.7
S0359,O2026020802314,2026-02-08 12:44:55,一食堂,盖饭窗口,黄焖鸡米饭,主食,16.4,2,32.8,校园卡,3.1
S0188,O2026041302315,2026-04-13 18:48:13,三食堂,面食窗口,牛肉面,主食,13.6,1,13.6,校园卡,3.6
S0260,O2026030302316,2026-03-03 19:46:49,二食堂,饮品窗口,可乐,饮品,4.0,1,4.0,微信,4.1
S0169,O2026022002317,2026-02-20 16:50:13,三食堂,饮品窗口,可乐,饮品,4.1,2,8.2,校园卡,3.5
S0134,O2026041002318,2026-04-10 16:54:57,一食堂,快餐窗口,番茄炒蛋,热菜,9.5,2,19.0,校园卡,4.0
S0134,O2026041002318,2026-04-10 16:54:57,一食堂,快餐窗口,青椒土豆丝,热菜,7.8,2,15.6,校园卡,4.1
S0265,O2026021302319,2026-02-13 12:09:02,一食堂,饮品窗口,奶茶,饮品,9.1,2,18.2,支付宝,3.9
S0135,O2026022702320,2026-02-27 08:44:26,二食堂,早餐窗口,包子,主食,1.9,1,1.9,支付宝,4.4
S0076,O2026030302321,2026-03-03 08:33:28,二食堂,面食窗口,热干面,主食,7.5,1,7.5,支付宝,3.4
S0160,O2026031102322,2026-03-11 12:09:29,一食堂,盖饭窗口,黄焖鸡米饭,主食,16.2,1,16.2,校园卡,4.7
S0160,O2026031102322,2026-03-11 12:09:29,一食堂,轻食窗口,水果沙拉,轻食,11.9,1,11.9,校园卡,3.6
S0212,O2026031702323,2026-03-17 12:05:14,一食堂,盖饭窗口,黄焖鸡米饭,主食,16.1,1,16.1,支付宝,4.4
S0212,O2026031702323,2026-03-17 12:05:14,一食堂,面食窗口,牛肉面,主食,13.9,1,13.9,支付宝,4.5
S0319,O2026021002324,2026-02-10 12:39:10,一食堂,快餐窗口,番茄炒蛋,热菜,9.8,1,9.8,校园卡,4.7
S0319,O2026021002324,2026-02-10 12:39:10,一食堂,面食窗口,牛肉面,主食,14.4,1,14.4,校园卡,4.5
S0297,O2026041202325,2026-04-12 08:08:54,二食堂,早餐窗口,鸡蛋,主食,1.1,1,1.1,支付宝,4.4
S0437,O2026041102326,2026-04-11 22:43:36,一食堂,夜宵窗口,炒面,主食,12.1,1,12.1,校园卡,3.4
S0185,O2026033102327,2026-03-31 07:19:11,一食堂,早餐窗口,鸡蛋,主食,1.9,1,1.9,支付宝,4.1
S0185,O2026033102327,2026-03-31 07:19:11,一食堂,早餐窗口,包子,主食,2.9,1,2.9,支付宝,4.3
S0185,O2026033102327,2026-03-31 07:19:11,一食堂,早餐窗口,豆浆,饮品,2.3,1,2.3,支付宝,3.9
S0300,O2026022002328,2026-02-20 22:08:25,三食堂,夜宵窗口,炒面,主食,12.3,1,12.3,校园卡,4.7
S0042,O2026030902329,2026-03-09 11:28:32,一食堂,轻食窗口,水果沙拉,轻食,12.2,1,12.2,支付宝,3.5
S0042,O2026030902329,2026-03-09 11:28:32,一食堂,面食窗口,热干面,主食,7.6,1,7.6,支付宝,4.5
S0042,O2026030902329,2026-03-09 11:28:32,一食堂,快餐窗口,红烧肉,热菜,14.3,1,14.3,支付宝,3.5
S0233,O2026030302330,2026-03-03 11:08:48,二食堂,快餐窗口,青椒土豆丝,热菜,7.4,1,7.4,支付宝,3.9
S0094,O2026022202331,2026-02-22 18:26:09,一食堂,快餐窗口,番茄炒蛋,热菜,10.2,1,10.2,校园卡,4.0
S0094,O2026022202331,2026-02-22 18:26:09,一食堂,面食窗口,牛肉面,主食,14.4,1,14.4,校园卡,3.7
S0073,O2026040502332,2026-04-05 18:59:39,一食堂,特色窗口,麻辣香锅,主食,17.8,1,17.8,支付宝,5.0
S0212,O2026033102333,2026-03-31 12:00:52,一食堂,快餐窗口,番茄炒蛋,热菜,10.3,1,10.3,支付宝,4.5
S0244,O2026031702334,2026-03-17 11:41:25,一食堂,快餐窗口,红烧肉,热菜,14.5,1,14.5,校园卡,4.0
S0365,O2026032802335,2026-03-28 21:36:26,一食堂,夜宵窗口,炒面,主食,12.4,2,24.8,微信,5.0
S0365,O2026032802335,2026-03-28 21:36:26,一食堂,饮品窗口,奶茶,饮品,9.5,1,9.5,微信,3.6
S0037,O2026030502336,2026-03-05 09:59:32,一食堂,面食窗口,热干面,主食,7.7,1,7.7,微信,3.8
S0037,O2026030502336,2026-03-05 09:59:32,一食堂,早餐窗口,鸡蛋,主食,1.1,1,1.1,微信,4.1
S0044,O2026031202337,2026-03-12 18:32:56,二食堂,特色窗口,麻辣香锅,主食,17.5,1,17.5,微信,3.5
S0422,O2026031602338,2026-03-16 08:55:08,二食堂,早餐窗口,豆浆,饮品,2.0,1,2.0,支付宝,3.9
S0235,O2026040102339,2026-04-01 11:05:24,二食堂,特色窗口,麻辣香锅,主食,17.7,1,17.7,支付宝,3.6
S0205,O2026020702340,2026-02-07 20:45:21,三食堂,夜宵窗口,炒饭,主食,12.1,1,12.1,微信,4.2
S0205,O2026020702340,2026-02-07 20:45:21,三食堂,小吃窗口,炸鸡排,小吃,10.8,1,10.8,微信,3.7
S0205,O2026020702340,2026-02-07 20:45:21,三食堂,饮品窗口,奶茶,饮品,9.9,1,9.9,微信,4.2
S0369,O2026030902341,2026-03-09 10:07:56,二食堂,快餐窗口,番茄炒蛋,热菜,10.1,2,20.2,微信,3.9
S0199,O2026031802342,2026-03-18 20:27:08,二食堂,小吃窗口,炸鸡排,小吃,10.7,1,10.7,微信,3.5
S0199,O2026031802342,2026-03-18 20:27:08,二食堂,夜宵窗口,炒面,主食,12.2,1,12.2,微信,4.6
S0321,O2026031602343,2026-03-16 22:04:01,三食堂,汤品窗口,绿豆汤,汤品,5.2,1,5.2,微信,4.3
S0044,O2026021102344,2026-02-11 07:19:35,二食堂,早餐窗口,鸡蛋,主食,1.9,1,1.9,微信,4.4
S0034,O2026031902345,2026-03-19 06:17:59,一食堂,早餐窗口,豆浆,饮品,1.5,1,1.5,支付宝,3.7
S0392,O2026022302346,2026-02-23 17:43:05,三食堂,特色窗口,麻辣香锅,主食,18.3,1,18.3,微信,4.6
S0392,O2026022302346,2026-02-23 17:43:05,三食堂,快餐窗口,红烧肉,热菜,14.4,1,14.4,微信,3.3
S0236,O2026030302347,2026-03-03 16:26:26,二食堂,汤品窗口,绿豆汤,汤品,4.6,1,4.6,校园卡,3.0
S0382,O2026021602348,2026-02-16 11:45:14,二食堂,汤品窗口,紫菜蛋花汤,汤品,4.0,1,4.0,校园卡,3.1
S0382,O2026021602348,2026-02-16 11:45:14,二食堂,面食窗口,牛肉面,主食,14.5,1,14.5,校园卡,4.5
S0382,O2026021602348,2026-02-16 11:45:14,二食堂,饮品窗口,奶茶,饮品,10.0,1,10.0,校园卡,4.1
S0408,O2026032702349,2026-03-27 12:51:10,三食堂,特色窗口,麻辣香锅,主食,18.2,1,18.2,支付宝,4.2
S0079,O2026040402350,2026-04-04 10:03:51,一食堂,饮品窗口,可乐,饮品,4.1,1,4.1,微信,4.4
S0079,O2026040402350,2026-04-04 10:03:51,一食堂,快餐窗口,番茄炒蛋,热菜,10.0,1,10.0,微信,4.3
S0325,O2026040602351,2026-04-06 10:17:54,一食堂,汤品窗口,绿豆汤,汤品,4.5,1,4.5,支付宝,3.4
S0450,O2026022702352,2026-02-27 13:24:27,二食堂,饮品窗口,可乐,饮品,4.0,2,8.0,校园卡,3.9
S0202,O2026041002353,2026-04-10 13:14:29,二食堂,面食窗口,热干面,主食,8.0,1,8.0,微信,4.6
S0455,O2026031302354,2026-03-13 08:38:20,一食堂,面食窗口,热干面,主食,7.4,2,14.8,校园卡,4.7
S0455,O2026031302354,2026-03-13 08:38:20,一食堂,早餐窗口,鸡蛋,主食,2.0,1,2.0,校园卡,4.4
S0092,O2026033002355,2026-03-30 18:39:42,二食堂,汤品窗口,紫菜蛋花汤,汤品,4.2,1,4.2,校园卡,2.8
S0097,O2026021802356,2026-02-18 08:50:39,二食堂,早餐窗口,鸡蛋,主食,1.4,1,1.4,校园卡,3.5
S0144,O2026020402357,2026-02-04 13:25:15,二食堂,快餐窗口,青椒土豆丝,热菜,7.9,1,7.9,支付宝,3.2
S0144,O2026020402357,2026-02-04 13:25:15,二食堂,面食窗口,热干面,主食,8.0,1,8.0,支付宝,3.8
S0342,O2026020802358,2026-02-08 18:15:05,二食堂,特色窗口,麻辣香锅,主食,17.9,1,17.9,微信,4.6
S0342,O2026020802358,2026-02-08 18:15:05,二食堂,面食窗口,牛肉面,主食,13.8,1,13.8,微信,4.4
S0169,O2026041602359,2026-04-16 08:00:50,二食堂,面食窗口,热干面,主食,7.9,1,7.9,校园卡,3.9
S0169,O2026041602359,2026-04-16 08:00:50,二食堂,早餐窗口,鸡蛋,主食,1.8,1,1.8,校园卡,4.4
S0195,O2026040802360,2026-04-08 10:17:03,二食堂,盖饭窗口,黄焖鸡米饭,主食,16.3,1,16.3,校园卡,3.8
S0195,O2026040802360,2026-04-08 10:17:03,二食堂,快餐窗口,番茄炒蛋,热菜,9.4,1,9.4,校园卡,3.4
S0463,O2026020602361,2026-02-06 09:39:14,一食堂,早餐窗口,鸡蛋,主食,1.6,1,1.6,校园卡,4.5
S0169,O2026041202362,2026-04-12 21:20:46,三食堂,夜宵窗口,炒面,主食,12.2,1,12.2,校园卡,5.0
S0085,O2026022702363,2026-02-27 21:09:05,二食堂,饮品窗口,可乐,饮品,3.6,1,3.6,校园卡,3.6
S0236,O2026031302364,2026-03-13 19:36:44,三食堂,汤品窗口,紫菜蛋花汤,汤品,3.9,1,3.9,校园卡,4.0
S0236,O2026031302364,2026-03-13 19:36:44,三食堂,特色窗口,麻辣香锅,主食,18.5,1,18.5,校园卡,4.6
S0095,O2026041602365,2026-04-16 20:06:18,二食堂,夜宵窗口,炒面,主食,12.9,1,12.9,校园卡,3.8
S0095,O2026041602365,2026-04-16 20:06:18,二食堂,夜宵窗口,炒饭,主食,11.9,2,23.8,校园卡,4.9
S0368,O2026031702366,2026-03-17 12:56:46,二食堂,面食窗口,牛肉面,主食,14.0,2,28.0,校园卡,3.4
S0081,O2026031602367,2026-03-16 08:51:57,三食堂,早餐窗口,包子,主食,3.3,1,3.3,微信,4.4
S0081,O2026031602367,2026-03-16 08:51:57,三食堂,面食窗口,热干面,主食,8.0,1,8.0,微信,4.3
S0001,O2026041602368,2026-04-16 12:57:41,一食堂,特色窗口,麻辣香锅,主食,18.1,1,18.1,支付宝,4.2
S0214,O2026040902369,2026-04-09 06:29:37,一食堂,早餐窗口,豆浆,饮品,2.2,1,2.2,微信,3.7
S0085,O2026031602370,2026-03-16 13:39:03,二食堂,快餐窗口,青椒土豆丝,热菜,8.0,1,8.0,校园卡,4.7
S0011,O2026030802371,2026-03-08 13:50:45,一食堂,汤品窗口,绿豆汤,汤品,4.5,1,4.5,微信,3.6
S0011,O2026030802371,2026-03-08 13:50:45,一食堂,汤品窗口,紫菜蛋花汤,汤品,3.7,1,3.7,微信,3.1
S0482,O2026022702372,2026-02-27 20:31:29,一食堂,汤品窗口,绿豆汤,汤品,4.9,1,4.9,微信,4.2
S0276,O2026040802373,2026-04-08 20:57:38,三食堂,饮品窗口,奶茶,饮品,9.5,1,9.5,支付宝,4.3
S0143,O2026020302374,2026-02-03 13:07:18,二食堂,快餐窗口,青椒土豆丝,热菜,8.5,1,8.5,微信,3.9
S0274,O2026030902375,2026-03-09 11:56:20,三食堂,快餐窗口,青椒土豆丝,热菜,7.4,1,7.4,支付宝,4.4
S0274,O2026030902375,2026-03-09 11:56:20,三食堂,快餐窗口,红烧肉,热菜,15.1,1,15.1,支付宝,4.0
S0437,O2026040202376,2026-04-02 09:14:32,一食堂,早餐窗口,豆浆,饮品,2.3,1,2.3,支付宝,4.1
S0004,O2026032202377,2026-03-22 09:42:55,一食堂,早餐窗口,豆浆,饮品,2.4,1,2.4,微信,3.6
S0149,O2026040702378,2026-04-07 09:34:12,一食堂,早餐窗口,包子,主食,3.2,1,3.2,微信,4.4
S0149,O2026040702378,2026-04-07 09:34:12,一食堂,早餐窗口,豆浆,饮品,2.1,1,2.1,微信,3.5
S0149,O2026040702378,2026-04-07 09:34:12,一食堂,早餐窗口,鸡蛋,主食,2.2,1,2.2,微信,4.5
S0260,O2026021602379,2026-02-16 19:27:06,三食堂,快餐窗口,番茄炒蛋,热菜,10.3,1,10.3,支付宝,3.5
S0289,O2026031302380,2026-03-13 17:17:44,一食堂,饮品窗口,可乐,饮品,3.4,1,3.4,微信,4.0
S0079,O2026031802381,2026-03-18 06:20:27,三食堂,早餐窗口,鸡蛋,主食,1.7,1,1.7,微信,3.6
S0079,O2026031802381,2026-03-18 06:20:27,三食堂,早餐窗口,豆浆,饮品,1.6,2,3.2,微信,4.5
S0051,O2026022802382,2026-02-28 13:33:57,三食堂,特色窗口,麻辣香锅,主食,18.1,1,18.1,支付宝,4.0
S0265,O2026021202383,2026-02-12 19:56:37,二食堂,小吃窗口,炸鸡排,小吃,11.0,1,11.0,校园卡,4.2
S0470,O2026040302384,2026-04-03 08:27:56,一食堂,早餐窗口,豆浆,饮品,2.2,1,2.2,微信,5.0
S0470,O2026040302384,2026-04-03 08:27:56,一食堂,面食窗口,热干面,主食,7.4,1,7.4,微信,4.5
S0345,O2026040502385,2026-04-05 13:06:00,一食堂,快餐窗口,青椒土豆丝,热菜,8.0,1,8.0,校园卡,3.8
S0440,O2026021802386,2026-02-18 18:30:32,一食堂,盖饭窗口,黄焖鸡米饭,主食,16.2,1,16.2,校园卡,4.2
S0385,O2026032602387,2026-03-26 10:30:53,二食堂,盖饭窗口,黄焖鸡米饭,主食,15.6,1,15.6,校园卡,3.7
S0267,O2026031802388,2026-03-18 19:47:33,一食堂,饮品窗口,可乐,饮品,4.0,1,4.0,校园卡,3.9
S0267,O2026031802388,2026-03-18 19:47:33,一食堂,盖饭窗口,黄焖鸡米饭,主食,15.9,1,15.9,校园卡,3.9
S0267,O2026031802388,2026-03-18 19:47:33,一食堂,快餐窗口,番茄炒蛋,热菜,10.4,1,10.4,校园卡,3.5
S0005,O2026020502389,2026-02-05 12:51:49,一食堂,快餐窗口,红烧肉,热菜,14.3,1,14.3,校园卡,4.6
S0005,O2026020502389,2026-02-05 12:51:49,一食堂,快餐窗口,番茄炒蛋,热菜,10.1,1,10.1,校园卡,3.2
S0396,O2026032402390,2026-03-24 20:06:51,三食堂,小吃窗口,炸鸡排,小吃,11.2,1,11.2,微信,3.6
S0396,O2026032402390,2026-03-24 20:06:51,三食堂,饮品窗口,可乐,饮品,4.3,1,4.3,微信,3.6
